,id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,photos,status,status_changed_at,published_at,distance,contact,_links
326,47053551,TX1818,https://www.petfinder.com/dog/sager-47053551/tx/pipe-creek/a-doggie-4-you-tx1818/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Schnauzer', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],sager,You can fill out an adoption application online on our official website.Sager is HW Positive,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053551/1/?bust=1578448166&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053551/1/?bust=1578448166&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053551/1/?bust=1578448166&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053551/1/?bust=1578448166'}]",adopted,2020-01-08T01:39:16+0000,2020-01-08T01:39:16+0000,,"{'email': 'adoggie4you@yahoo.com', 'phone': '(210) 385-0465', 'address': {'address1': None, 'address2': None, 'city': 'Pipe Creek', 'state': 'TX', 'postcode': '78063', 'country': 'US'}}","{'self': {'href': '/v2/animals/47053551'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx1818'}}"
327,47053515,MI881,https://www.petfinder.com/dog/peter-and-paul-47053515/mi/richmond/all-about-them-dog-rescue-mi881/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Australian Cattle Dog / Blue Heeler', 'secondary': 'Australian Shepherd', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': True}",[],peter and paul,******Please call or text Foster Mom Katrina at 586-540-7851 to set up an appointment to meet this cute little pup.*******...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/1/?bust=1578447131&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/1/?bust=1578447131&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/1/?bust=1578447131&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/1/?bust=1578447131'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/2/?bust=1578447136&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/2/?bust=1578447136&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/2/?bust=1578447136&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/2/?bust=1578447136'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/3/?bust=1578447439&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/3/?bust=1578447439&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/3/?bust=1578447439&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/3/?bust=1578447439'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/4/?bust=1578447443&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/4/?bust=1578447443&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/4/?bust=1578447443&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053515/4/?bust=1578447443'}]",adoptable,2020-01-08T01:39:09+0000,2020-01-08T01:39:09+0000,,"{'email': 'Kraft6467@gmail.com', 'phone': '248-722-1308', 'address': {'address1': None, 'address2': None, 'city': 'Richmond', 'state': 'MI', 'postcode': '48062', 'country': 'US'}}","{'self': {'href': '/v2/animals/47053515'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/mi881'}}"
328,47053536,PA981,https://www.petfinder.com/dog/archie-47053536/pa/union-dale/its-ruff-without-a-roof-rescue-pa981/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Dachshund', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Black', 'secondary': 'Brown / Chocolate', 'tertiary': 'White / Cream'}",Young,Male,Small,Short,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],archie,"Hey Archie!  This little dude from Dallas, TX is a whole lotta adorable!  At just over 1 y/o, Archie is...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053536/1/?bust=1578447430&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053536/1/?bust=1578447430&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053536/1/?bust=1578447430&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053536/1/?bust=1578447430'}]",adoptable,2020-01-08T01:38:59+0000,2020-01-08T01:38:59+0000,,"{'email': 'adoptions@itsruffwithoutaroof.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Union Dale', 'state': 'PA', 'postcode': '18470', 'country': 'US'}}","{'self': {'href': '/v2/animals/47053536'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/pa981'}}"
329,47053516,TX2170,https://www.petfinder.com/dog/mya-47053516/tx/fort-worth/mutts-and-mittens-tx2170/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Mixed Breed', 'secondary': 'Terrier', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Medium,Short,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': None}",[],mya,Mya is one of six puppies ALL with unique personalities.  She loves to play but also likes to be held...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/1/?bust=1578447254&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/1/?bust=1578447254&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/1/?bust=1578447254&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/1/?bust=1578447254'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/2/?bust=1578447265&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/2/?bust=1578447265&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/2/?bust=1578447265&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/2/?bust=1578447265'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/3/?bust=1578447289&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/3/?bust=1578447289&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/3/?bust=1578447289&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/3/?bust=1578447289'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/4/?bust=1578447322&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/4/?bust=1578447322&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/4/?bust=1578447322&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053516/4/?bust=1578447322'}]",adoptable,2020-01-08T01:38:27+0000,2020-01-08T01:38:27+0000,,"{'email': 'info@muttsandmittens.org', 'phone': '817-896-6137', 'address': {'address1': None, 'address2': None, 'city': 'Fort Worth', 'state': 'TX', 'postcode': '76132', 'country': 'US'}}","{'self': {'href': '/v2/animals/47053516'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx2170'}}"
330,47053501,CA647,https://www.petfinder.com/dog/01-gertie-47053501/ca/ridgecrest/ridgecrest-animal-care-and-control-ca647/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Chihuahua', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Yellow / Tan / Blond / Fawn', 'secondary': None, 'tertiary': None}",Senior,Female,Small,Short,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}","['Friendly', 'Sweet']",01.  gertie,Gertie arrived in the Shelter on 12/20/19.  She is an older dog but she still has pep in her step....,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/4/?bust=1578447268&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/4/?bust=1578447268&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/4/?bust=1578447268&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/4/?bust=1578447268'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/1/?bust=1578447262&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/1/?bust=1578447262&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/1/?bust=1578447262&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/1/?bust=1578447262'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/2/?bust=1578447265&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/2/?bust=1578447265&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/2/?bust=1578447265&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/2/?bust=1578447265'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/3/?bust=1578447267&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/3/?bust=1578447267&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/3/?bust=1578447267&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/3/?bust=1578447267'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/5/?bust=1578447270&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/5/?bust=1578447270&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/5/?bust=1578447270&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/5/?bust=1578447270'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/6/?bust=1578447275&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/6/?bust=1578447275&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/6/?bust=1578447275&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053501/6/?bust=1578447275'}]",adoptable,2020-01-08T01:38:16+0000,2020-01-08T01:38:16+0000,,"{'email': 'MStage@ci.ridgecrest.ca.us', 'phone': '760-499-5190', 'address': {'address1': '411 San Bernardino Blvd.', 'address2': None, 'city': 'Ridgecrest', 'state': 'CA', 'postcode': '93555', 'country': 'US'}}","{'self': {'href': '/v2/animals/47053501'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca647'}}"
331,47053547,CA803,https://www.petfinder.com/dog/minnie-47053547/ca/san-diego/san-diego-humane-society-ca803/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Chihuahua', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],minnie,"How I arrived: I was brought in by my previous owner on January 7, 2020.

Why I am the one...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053547/1/?bust=1578448066&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053547/1/?bust=1578448066&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053547/1/?bust=1578448066&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053547/1/?bust=1578448066'}]",adoptable,2020-01-08T01:37:53+0000,2020-01-08T01:37:53+0000,,"{'email': 'info@sdhumane.org', 'phone': '(619) 299 -7012', 'address': {'address1': '5500 Gaines Street', 'address2': None, 'city': 'San Diego', 'state': 'CA', 'postcode': '92110', 'country': 'US'}}","{'self': {'href': '/v2/animals/47053547'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca803'}}"
332,47053546,CA803,https://www.petfinder.com/dog/candy-47053546/ca/san-diego/san-diego-humane-society-ca803/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Chihuahua', 'secondary': 'Terrier', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],candy,"How I arrived: I was brought in by Humane Law Enforcement on January 2, 2020. 

Why I am the one...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053546/1/?bust=1578448099&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053546/1/?bust=1578448099&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053546/1/?bust=1578448099&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053546/1/?bust=1578448099'}]",adoptable,2020-01-08T01:37:53+0000,2020-01-08T01:37:53+0000,,"{'email': 'info@sdhumane.org', 'phone': '(619) 299 -7012', 'address': {'address1': '5500 Gaines Street', 'address2': None, 'city': 'San Diego', 'state': 'CA', 'postcode': '92110', 'country': 'US'}}","{'self': {'href': '/v2/animals/47053546'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca803'}}"
333,47053544,CA803,https://www.petfinder.com/dog/peanut-47053544/ca/san-diego/san-diego-humane-society-ca803/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Chihuahua', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],peanut,"How I arrived: I was brought in by my previous owner on January 7, 2020.

Why I am the one...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053544/1/?bust=1578448067&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053544/1/?bust=1578448067&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053544/1/?bust=1578448067&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053544/1/?bust=1578448067'}]",adoptable,2020-01-08T01:37:51+0000,2020-01-08T01:37:51+0000,,"{'email': 'info@sdhumane.org', 'phone': '(619) 299 -7012', 'address': {'address1': '5500 Gaines Street', 'address2': None, 'city': 'San Diego', 'state': 'CA', 'postcode': '92110', 'country': 'US'}}","{'self': {'href': '/v2/animals/47053544'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca803'}}"
334,47053529,CA204,https://www.petfinder.com/dog/brownie-47053529/ca/torrance/rover-rescue-ca204/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Beagle', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Apricot / Beige', 'secondary': None, 'tertiary': None}",Adult,Male,Small,Short,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': False, 'dogs': False, 'cats': None}",[],brownie,"Brownie was the pride and joy of his humans life. Brownie was loved and adored living the good life, one...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053529/1/?bust=1578447325&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053529/1/?bust=1578447325&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053529/1/?bust=1578447325&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053529/1/?bust=1578447325'}]",adoptable,2020-01-08T01:37:14+0000,2020-01-08T01:37:14+0000,,"{'email': 'shelter-CA204@petfinder.com', 'phone': None, 'address': {'address1': '24413 Crenshaw blv', 'address2': None, 'city': 'Torrance', 'state': 'CA', 'postcode': '90503', 'country': 'US'}}","{'self': {'href': '/v2/animals/47053529'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca204'}}"
335,47053534,IN300,https://www.petfinder.com/dog/carson-47053534/in/mishawaka/all-4-animal-rescue-in300/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Pit Bull Terrier', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Black', 'secondary': 'White / Cream', 'tertiary': None}",Baby,Male,Medium,Short,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],carson,$300 adoption Fee apply online at www.all4animalsrescue.org,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053534/1/?bust=1578447415&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053534/1/?bust=1578447415&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053534/1/?bust=1578447415&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053534/1/?bust=1578447415'}]",adoptable,2020-01-08T01:37:09+0000,2020-01-08T01:37:09+0000,,"{'email': 'a4aadoptioncoordinator@gmail.com', 'phone': '(574) 520-1313', 'address': {'address1': '2300 W 6th St', 'address2': None, 'city': 'Mishawaka', 'state': 'IN', 'postcode': '46544', 'country': 'US'}}","{'self': {'href': '/v2/animals/47053534'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/in300'}}"
336,47053518,IL542,https://www.petfinder.com/dog/ricky-47053518/il/bloomington/wish-bone-canine-rescue-il542/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Labrador Retriever', 'secondary': 'Boxer', 'mixed': True, 'unknown': False}","{'primary': 'White / Cream', 'secondary': 'Yellow / Tan / Blond / Fawn', 'tertiary': None}",Young,Male,Medium,Short,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],ricky,This gorgeous guy is Ricky. Ricky is a 1-year old Labrador Retriever/Boxer mix who weighs around 53 pounds. He&#039;s friendly...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053518/1/?bust=1578447262&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053518/1/?bust=1578447262&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053518/1/?bust=1578447262&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053518/1/?bust=1578447262'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053518/2/?bust=1578447267&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053518/2/?bust=1578447267&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053518/2/?bust=1578447267&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053518/2/?bust=1578447267'}]",adoptable,2020-01-08T01:37:02+0000,2020-01-08T01:37:02+0000,,"{'email': 'wbcrshelter@gmail.com', 'phone': None, 'address': {'address1': None, 'address2': None, 'city': 'Bloomington', 'state': 'IL', 'postcode': '61701', 'country': 'US'}}","{'self': {'href': '/v2/animals/47053518'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/il542'}}"
337,47053528,NJ467,https://www.petfinder.com/dog/wrestle-47053528/nj/williamstown/greyhound-angels-adoption-of-new-jersey-nj467/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Greyhound', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Brindle', 'secondary': None, 'tertiary': None}",Adult,Female,Large,Short,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': False}",[],wrestle,"Wrestle

Race Name: BS Wrestling
DOB: November 15, 2015
Color/Sex: Brindle Female
Weight: 61lbs.

Good With Older Kids and Other...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053528/1/?bust=1578447339&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053528/1/?bust=1578447339&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053528/1/?bust=1578447339&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053528/1/?bust=1578447339'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053528/2/?bust=1578447349&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053528/2/?bust=1578447349&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053528/2/?bust=1578447349&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053528/2/?bust=1578447349'}]",adoptable,2020-01-08T01:36:31+0000,2020-01-08T01:36:31+0000,,"{'email': 'gaagreyhounds@yahoo.com', 'phone': '(856) 292-8780', 'address': {'address1': '2688 South Black Horse Pike', 'address2': None, 'city': 'Williamstown', 'state': 'NJ', 'postcode': '08094', 'country': 'US'}}","{'self': {'href': '/v2/animals/47053528'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/nj467'}}"
338,47053499,PA1066,https://www.petfinder.com/dog/sweetie-47053499/pa/wayne/down-and-out-delta-paws-rescue-pa1066/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Coonhound', 'secondary': 'Hound', 'mixed': True, 'unknown': False}","{'primary': 'Tricolor (Brown, Black, & White)', 'secondary': None, 'tertiary': None}",Young,Female,Medium,Short,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}","['Playful', 'Loving', 'Happy']",sweetie,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053499/1/?bust=1578447215&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053499/1/?bust=1578447215&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053499/1/?bust=1578447215&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053499/1/?bust=1578447215'}]",adoptable,2020-01-08T01:35:39+0000,2020-01-08T01:35:39+0000,,"{'email': 'downandoutdeltapaws@gmail.com', 'phone': '6106089890', 'address': {'address1': None, 'address2': None, 'city': 'Wayne', 'state': 'PA', 'postcode': '19087', 'country': 'US'}}","{'self': {'href': '/v2/animals/47053499'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/pa1066'}}"
339,47053522,TX1047,https://www.petfinder.com/dog/tina-47053522/tx/houston/friends-for-life-animal-shelter-and-sanctuary-tx1047/?referrer_id=6f25b89d-d20b-416b-95e8-c6d156528f1b,Dog,Dog,"{'primary': 'Mixed Breed', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': 'Red / Chestnut / Orange', 'secondary': None, 'tertiary': None}",Young,Female,Medium,Short,"{'spayed_neutered': True, 'house_trained': True, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': True, 'dogs': True, 'cats': None}",[],tina,"If you would like more information about Tina or are interested in adopting her, please send an email to 123troubles123@gmail.com...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/1/?bust=1578447229&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/1/?bust=1578447229&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/1/?bust=1578447229&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/1/?bust=1578447229'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/2/?bust=1578447231&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/2/?bust=1578447231&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/2/?bust=1578447231&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/2/?bust=1578447231'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/3/?bust=1578447233&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/3/?bust=1578447233&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/3/?bust=1578447233&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/3/?bust=1578447233'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/4/?bust=1578447234&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/4/?bust=1578447234&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/4/?bust=1578447234&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/47053522/4/?bust=1578447234'}]",adoptable,2020-01-08T01:34:18+0000,2020-01-08T01:34:18+0000,,"{'email': 'fflcourtesypost@outlook.com', 'phone': None, 'address': {'address1': '107 E. 22nd Street', 'address2': None, 'city': 'Houston', 'state': 'TX', 'postcode': '77008', 'country': 'US'}}","{'self': {'href': '/v2/animals/47053522'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx1047'}}"
